time_s,segment,body,x_m,y_m,z_m
8.060000,0,RR_2,-0.32542628,-0.28342149,0.07906455
8.080000,0,RR_2,-0.32447618,-0.28076845,0.07987158
8.100000,0,RR_2,-0.32392853,-0.27819079,0.08062562
8.120000,0,RR_2,-0.32362720,-0.27471292,0.08162742
8.140000,0,RR_2,-0.32316077,-0.27050516,0.08296465
8.160000,0,RR_2,-0.32200742,-0.26834720,0.08386262
8.180000,0,RR_2,-0.32150662,-0.26648703,0.08456980
8.200000,0,RR_2,-0.32146388,-0.26364839,0.08556239
8.220000,0,RR_2,-0.32167661,-0.25980422,0.08694978
8.240000,0,RR_2,-0.32193923,-0.25625575,0.08831547
8.260000,0,RR_2,-0.32223997,-0.25276041,0.08974681
8.280000,0,RR_2,-0.32289767,-0.25017783,0.09079653
8.300000,0,RR_2,-0.32331908,-0.24792902,0.09177998
8.320000,0,RR_2,-0.32444799,-0.24469241,0.09319409
8.340000,0,RR_2,-0.32522008,-0.24350058,0.09368883
8.360000,0,RR_2,-0.32608137,-0.24260040,0.09403435
8.380000,0,RR_2,-0.32787427,-0.24041748,0.09495537
8.400000,0,RR_2,-0.32940808,-0.23756617,0.09634686
8.420000,0,RR_2,-0.33045930,-0.23623754,0.09698607
8.440000,0,RR_2,-0.33156466,-0.23515037,0.09749768
8.460000,0,RR_2,-0.33341989,-0.23292686,0.09864108
8.480000,0,RR_2,-0.33482742,-0.23131743,0.09950390
8.500000,0,RR_2,-0.33636972,-0.22935854,0.10061967
8.520000,0,RR_2,-0.33804771,-0.22779533,0.10150876
8.540000,0,RR_2,-0.33941272,-0.22608535,0.10256527
8.560000,0,RR_2,-0.34090933,-0.22473763,0.10339573
8.580000,0,RR_2,-0.34261140,-0.22324720,0.10434707
8.600000,0,RR_2,-0.34436417,-0.22278033,0.10457096
8.620000,0,RR_2,-0.34592247,-0.22220892,0.10489610
